Ticker,px ini,yield ini,spread ini,Cpn,Company Corp Ticker,Grade,Delta Net Lev YoY,Delta Net Lev QoQ,GD YoY,GD QoQ,Debt/MC YoY,Debt/MC QoQ,Debt/MC,Delta D/E YoY,Delta D/E QoQ,Debt/Equity,Delta 1y E/A,E/A,5y Asset growth - Rev growth,Asset/Rev YoY,Delta EBITDA Margin YoY,Delta EBITDA Margin QoQ,Revenue - 5yr CAGR,Rev YoY,Rev QoQ,Delta WC/Rev 1Q,Delta WC/Rev 1y,Delta 1Q Inv days,Delta 1y Inv days,Int Cov YoY,Int Cov QoQ,Cash/STD YoY,Cash/STD QoQ,Cash/STD last Q,STD/TD YoY,STD/TD QoQ,STD/TD Last Q,Cash YoY,Cash QoQ,FCF score last 5Q,Delta_to_1y_tight,Delta_to_1y_wide,Yrs Today to Mty Dt,std_Delta Net Lev YoY,z_Delta Net Lev YoY,std_Delta Net Lev QoQ,z_Delta Net Lev QoQ,std_GD YoY,z_GD YoY,std_GD QoQ,z_GD QoQ,std_Debt/MC YoY,z_Debt/MC YoY,std_Debt/MC QoQ,z_Debt/MC QoQ,std_Debt/MC,z_Debt/MC,std_Delta D/E YoY,z_Delta D/E YoY,std_Delta D/E QoQ,z_Delta D/E QoQ,std_Debt/Equity,z_Debt/Equity,std_Delta 1y E/A,z_Delta 1y E/A,std_E/A,z_E/A,std_5y Asset growth - Rev growth,z_5y Asset growth - Rev growth,std_Asset/Rev YoY,z_Asset/Rev YoY,std_Delta EBITDA Margin YoY,z_Delta EBITDA Margin YoY,std_Delta EBITDA Margin QoQ,z_Delta EBITDA Margin QoQ,std_Revenue - 5yr CAGR,z_Revenue - 5yr CAGR,std_Rev YoY,z_Rev YoY,std_Rev QoQ,z_Rev QoQ,std_Delta WC/Rev 1Q,z_Delta WC/Rev 1Q,std_Delta WC/Rev 1y,z_Delta WC/Rev 1y,std_Delta 1Q Inv days,z_Delta 1Q Inv days,std_Delta 1y Inv days,z_Delta 1y Inv days,std_Int Cov YoY,z_Int Cov YoY,std_Int Cov QoQ,z_Int Cov QoQ,std_Cash/STD YoY,z_Cash/STD YoY,std_Cash/STD QoQ,z_Cash/STD QoQ,std_Cash/STD last Q,z_Cash/STD last Q,std_STD/TD YoY,z_STD/TD YoY,std_STD/TD QoQ,z_STD/TD QoQ,std_STD/TD Last Q,z_STD/TD Last Q,std_Cash YoY,z_Cash YoY,std_Cash QoQ,z_Cash QoQ,std_FCF score last 5Q,z_FCF score last 5Q,std_px ini,z_px ini,std_Cpn,z_Cpn,std_Delta_to_1y_tight,z_Delta_to_1y_tight,std_Delta_to_1y_wide,z_Delta_to_1y_wide,std_yield ini,z_yield ini,std_spread ini,z_spread ini,operations_score,liquidity_score,capital_structure_score,market_score,final_score
TABRED 5.279 03/05/30,102.529,4.589381297,79.44554138,5.279,TABRED,IG,0.635389671,0.898762121,15.6719358,15.37751252,0.098222402,0.054761064,0.756949662,16.65870333,13.84014616,97.78176366,-4.069721482,44.62416202,-0.213016045,7.63369292,1.428429926,-8.715277624,9.870542214,-0.663284974,18.05930928,-2.186575997,220.8594879,2.077859455,1.14090445,-2.490499532,-0.328357726,22.81623285,-59.7138359,35.30922312,-17.16216972,11.08356596,28.79304999,-10.99045105,-24.42835912,0,16.22354138,51.32745862,4.065708419,0.05918611812708539,0.05918611812708539,0.10390437706851625,0.10390437706851625,0.06363648563292248,0.06363648563292248,1.8552523461533064,1.8552523461533064,0.08936661241858473,0.08936661241858473,0.028158968918622223,0.028158968918622223,-0.2893349979751143,-0.2893349979751143,0.0891785016313001,0.0891785016313001,0.4714858623289438,0.4714858623289438,-0.2951037926214432,-0.2951037926214432,-0.489094267878573,-0.489094267878573,0.3715395363474066,0.3715395363474066,0.05310002843659157,0.05310002843659157,0.12415264299404197,0.12415264299404197,0.19844989168485747,0.19844989168485747,-0.8303477171054684,-0.8303477171054684,-0.26277970385934074,-0.26277970385934074,-0.15575856870253202,-0.15575856870253202,1.0859820379921772,1.0859820379921772,-0.14364498708348697,-0.14364498708348697,2.690546339476934,2.690546339476934,0.002175151914526382,0.002175151914526382,-0.06676787533463222,-0.06676787533463222,-0.3904884258324616,-0.3904884258324616,-0.1389009451912077,-0.1389009451912077,-0.12881871537350756,-0.12881871537350756,-0.2796235880756504,-0.2796235880756504,-0.3080032736609397,-0.3080032736609397,-1.858056345261747,-1.858056345261747,2.5909589655795986,2.5909589655795986,0.778546844669692,0.778546844669692,-0.27721189317499584,-0.27721189317499584,-0.18912991214998778,-0.18912991214998778,0.8892001969785357,0.8892001969785357,0.5344623143447829,0.5344623143447829,-0.2987874117037101,-0.2987874117037101,-0.20384358451754583,-0.20384358451754583,-0.32387490514080436,-0.32387490514080436,-0.41817149665331155,-0.41817149665331155,-0.3824007539408364,-0.3824007539408364,-0.034591869689319016,-0.1320000271295964,-0.05857817635949469,-0.16109277130667982,-0.07333569305149376
PKNPW 6 01/30/35,105.489,5.225401365,100.8965225,6.0,PKNPW,IG,0.014591457,0.227678431,67.5709942,9.727209306,-0.070437432,-0.062388865,0.279598933,3.98161333,1.757349546,24.12013769,-1.410336569,57.26884604,7.474386305,13.34912747,3.617608844,1.636000748,21.54414297,-3.920854969,3.708767292,13.62542159,5.343742578,-2.681891021,3.475585689,-16.62386286,-4.408221839,51.62917858,-6.749513859,715.1534733,-1.502618033,-1.618111437,8.610137428,116.3327178,-13.86607546,0,4.760522522,80.49347748,8.971937029,-0.009072104875803752,-0.009072104875803752,-0.013418209146024885,-0.013418209146024885,1.310645399552752,1.310645399552752,1.1093418022800692,1.1093418022800692,0.058330610403860894,0.058330610403860894,-0.022380811565237906,-0.022380811565237906,-0.46894044636150944,-0.46894044636150944,0.08444083321859004,0.08444083321859004,0.061666330315513704,0.061666330315513704,-0.7174630998580174,-0.7174630998580174,-0.10081555611125372,-0.10081555611125372,0.9829415774292964,0.9829415774292964,1.0660571329516622,1.0660571329516622,0.40701430345587325,0.40701430345587325,0.32710290168199085,0.32710290168199085,0.14973590509249257,0.14973590509249257,0.37750468874161885,0.37750468874161885,-0.1993955212272746,-0.1993955212272746,-0.096399039699396,-0.096399039699396,0.10536120443179504,0.10536120443179504,0.034299962141034465,0.034299962141034465,-0.052401874428015784,-0.052401874428015784,-0.03737915054103574,-0.03737915054103574,-1.65556743909531,-1.65556743909531,-0.5352916042279079,-0.5352916042279079,0.016162076219699312,0.016162076219699312,-0.14324800906551688,-0.14324800906551688,0.2890644438380677,0.2890644438380677,-0.0759207660464027,-0.0759207660464027,-0.3581524163990222,-0.3581524163990222,-0.5514982454622702,-0.5514982454622702,0.5284768992267109,0.5284768992267109,-0.15981607391820266,-0.15981607391820266,0.8892001969785357,0.8892001969785357,0.7583044130394279,0.7583044130394279,0.07748476635559548,0.07748476635559548,-0.2248601157726215,-0.2248601157726215,-0.1799614814660899,-0.1799614814660899,-0.31572239165792515,-0.31572239165792515,-0.34807151881441123,-0.34807151881441123,0.14289258737304839,0.030953741552179538,0.021508774887028865,-0.21841733261947477,0.04207758842621946
ANDINA 3.95 01/21/50,78.46,5.59309877,74.12238312,3.95,ANDINA,IG,-0.066225684,-0.08272059,15.65539703,5.49971805,-0.191137452,-0.081470735,0.30249941,0.0,-3.14733106,98.11110298,4.160416886,34.98280759,-7.599781119,18.39482243,-0.470915528,2.919236272,14.51781144,-3.090863178,22.2276471,0.627461725,22.72392929,3.449346489,1.227403675,0.880719141,0.665976033,94.17244101,-14.71921168,504.3082977,-3.543188152,0.984390262,5.008830522,31.52890083,11.97816785,0,7.192383118,58.52661688,23.94798084,-0.01795813951383822,-0.01795813951383822,-0.06768389380628187,-0.06768389380628187,0.06323909897021435,0.06323909897021435,0.5512601945233079,0.5512601945233079,0.036119951380579704,0.036119951380579704,-0.03061294221400301,-0.03061294221400301,-0.4603240345913551,-0.4603240345913551,0.082952828975884,0.082952828975884,-0.1046886928500088,-0.1046886928500088,-0.29321543453527205,-0.29321543453527205,0.7125322840254715,0.7125322840254715,-0.09464402094609708,-0.09464402094609708,-0.9202425677255687,-0.9202425677255687,0.6567299886034694,0.6567299886034694,0.08682972776298294,0.08682972776298294,0.2712356923938381,0.2712356923938381,-0.007882006412119493,-0.007882006412119493,-0.18827732194517657,-0.18827732194517657,1.4294229873246436,1.4294229873246436,-0.09932972507562667,-0.09932972507562667,0.24851195821675173,0.24851195821675173,0.017901119979553373,0.017901119979553373,-0.06567903208017868,-0.06567903208017868,-0.08873024603084993,-0.08873024603084993,-0.04229365555708614,-0.04229365555708614,0.23023098544743129,0.23023098544743129,-0.16376884484688153,-0.16376884484688153,0.10389137264148368,0.10389137264148368,-0.3081478874634571,-0.3081478874634571,0.24610378868711608,0.24610378868711608,-0.788822791841268,-0.788822791841268,-0.008153515353287712,-0.008153515353287712,-0.08808973215356247,-0.08808973215356247,0.8892001969785357,0.8892001969785357,-1.2856915618313651,-1.2856915618313651,-0.9923598453248154,-0.9923598453248154,-0.22040149323549185,-0.22040149323549185,-0.2883522128684762,-0.2883522128684762,-0.2564942761523368,-0.2564942761523368,-0.3909197093443416,-0.3909197093443416,0.19144517430666055,0.17368190726429814,0.15558596616689466,0.24498924537198333,0.1654888326622104
GRUMAB 5.761 12/09/54,100.146,5.749918217,89.8789444,5.761,GRUMAB,IG,-0.036897894,-0.108072483,-2.00989485,-0.827570891,-0.004049805,-0.032988315,0.270587454,-1.148407317,-4.518593899,83.9036341,2.283818991,43.27772007,-5.155899664,4.908563824,0.152834158,-0.20411833,10.04198163,0.750444427,2.179884515,1.973684926,25.61898116,6.834693589,-11.16014681,0.611359955,0.181862681,168.6141227,47.9599939,270.3854381,-17.24836569,-1.199566832,9.160418885,-8.698484634,29.74523959,0,6.616944397,79.3540556,28.82956879,-0.014733480059515271,-0.014733480059515271,-0.07211605285963978,-0.07211605285963978,-0.3612151612896516,-0.3612151612896516,-0.2840209145560234,-0.2840209145560234,0.07054695425087747,0.07054695425087747,-0.009697087761147898,-0.009697087761147898,-0.47233105755804033,-0.47233105755804033,0.08252364743101243,0.08252364743101243,-0.15119864521445134,-0.15119864521445134,-0.3746778871314971,-0.3746778871314971,0.4385429831108119,0.4385429831108119,0.30643570653827873,0.30643570653827873,-0.5982160924969268,-0.5982160924969268,-0.010716286800177962,-0.010716286800177962,0.12348606221278638,0.12348606221278638,-0.024490939788827975,-0.024490939788827975,-0.2533764370665301,-0.2533764370665301,-0.13682088114740404,-0.13682088114740404,-0.22236794505816032,-0.22236794505816032,-0.07812949971724913,-0.07812949971724913,0.2841936715430681,0.2841936715430681,0.05671873842131236,0.05671873842131236,-0.22161223014981354,-0.22161223014981354,-0.1128406184404429,-0.1128406184404429,-0.0893290482399664,-0.0893290482399664,0.6048061517661072,0.6048061517661072,-0.0023788256137324414,-0.0023788256137324414,-0.10154948798980568,-0.10154948798980568,-1.8678658792760252,-1.8678658792760252,-0.2609735462473694,-0.2609735462473694,-0.5152349386761367,-0.5152349386761367,-0.2627085496703443,-0.2627085496703443,-0.03878021883200102,-0.03878021883200102,0.8892001969785357,0.8892001969785357,0.3542543004294664,0.3542543004294664,-0.04724345910373042,-0.04724345910373042,-0.22145651425701246,-0.22145651425701246,-0.18558371275339008,-0.18558371275339008,-0.23123404805679582,-0.23123404805679582,-0.36570358081674137,-0.36570358081674137,-0.08573427114346238,0.26344050013515885,0.25801148528280776,-0.11821395185284399,0.207806875531955
CCOLAT 4 1/2 01/20/29,98.82,4.935018392,136.7628021,4.5,CCOLAT,IG,0.053903304,-0.423870639,6.143298696,-7.065614941,0.00225618,-0.145822115,0.276028375,-11.91517736,-13.00653742,67.79633554,0.833017301,42.73676798,0.539223529,25.48044324,1.037853544,3.839299594,62.88599261,-12.33714364,3.092540314,8.938714054,1.369170109,7.528691822,-4.142215588,0.195712913,0.910500535,15.6822727,50.03648613,127.7102588,4.621890422,-3.301431529,42.14362826,37.91400495,29.30596428,-3,34.18980212,115.1011979,2.945927447,-0.004749674883791149,-0.004749674883791149,-0.12732564435441013,-0.12732564435441013,-0.16531362969701632,-0.16531362969701632,-1.1075205841864453,-1.1075205841864453,0.07170735242347864,0.07170735242347864,-0.0583748422577791,-0.0583748422577791,-0.4702838855386593,-0.4702838855386593,0.07849990173388209,0.07849990173388209,-0.43908936725989045,-0.43908936725989045,-0.46703353868913366,-0.46703353868913366,0.22672129138451544,0.22672129138451544,0.2802793224459293,0.2802793224459293,0.15222147233768907,0.15222147233768907,1.0074033188963525,1.0074033188963525,0.17549661602295005,0.17549661602295005,0.3583494730179236,0.3583494730179236,2.6450604874220103,2.6450604874220103,-0.31213636478080076,-0.31213636478080076,-0.14717169476423841,-0.14717169476423841,0.03155527397524042,0.03155527397524042,-0.014686916782667725,-0.014686916782667725,0.0646763740232419,0.0646763740232419,-0.13327124129940962,-0.13327124129940962,-0.15004523404083947,-0.15004523404083947,-0.018536190648008922,-0.018536190648008922,-0.16471532932730037,-0.16471532932730037,0.0029678458674408615,0.0029678458674408615,-0.22685281095805615,-0.22685281095805615,0.621079035801162,0.621079035801162,-0.7489904362658323,-0.7489904362658323,1.6583441000900152,1.6583441000900152,0.032250810695670505,0.032250810695670505,-0.03999935342363509,-0.03999935342363509,0.33903019721976735,0.33903019721976735,0.2539790900007163,0.2539790900007163,-0.7053283641422662,-0.7053283641422662,-0.1709038777041412,-0.1709038777041412,-0.009197156203648848,-0.009197156203648848,-0.36249682093544516,-0.36249682093544516,-0.2906726549297879,-0.2906726549297879,0.7947981312149445,0.002333810048477414,0.15431917057141967,-0.21952856959209763,0.21239467453721284
ICBPIJ 4.745 06/09/51,83.501,6.022371021,115.4096375,4.745,ICBPIJ,IG,-0.085184406,0.14345156,-0.218538114,-0.438981943,0.199137986,0.123683835,0.497796479,-1.935512054,0.189319807,66.10335383,-0.637161172,53.88780422,15.22114762,-0.266054359,1.181958682,1.355866651,11.40961069,-2.917067673,8.13800897,-9.246534929,26.48139499,2.737732896,5.587465097,-0.741744888,1.833863236,-7.790125501,-27.14016,2672.157417,0.503643603,0.429079954,2.053765128,21.90241849,-8.30216115,-2,24.97863745,92.39036255,25.32785763,-0.02004269556593695,-0.02004269556593695,-0.028143219575765075,-0.028143219575765075,-0.31817318930269295,-0.31817318930269295,-0.2327223235657861,-0.2327223235657861,0.10793663110092873,0.10793663110092873,0.05789301781146757,0.05789301781146757,-0.3868425973266102,-0.3868425973266102,0.08222949149696294,0.08222949149696294,0.008482515810554841,0.008482515810554841,-0.476740717600593,-0.476740717600593,0.012070527302180204,0.012070527302180204,0.8194597643241536,0.8194597643241536,2.086835876373588,2.086835876373588,-0.2668124906311472,-0.2668124906311472,0.18396534354782945,0.18396534354782945,0.12321214342537516,0.12321214342537516,-0.1783634603262178,-0.1783634603262178,-0.18594923499314206,-0.18594923499314206,0.26853850432990417,0.26853850432990417,-0.2548247084462675,-0.2548247084462675,0.2948229812869072,0.2948229812869072,0.009741500266985883,0.009741500266985883,-0.010795032040319315,-0.010795032040319315,-0.23395719203282747,-0.23395719203282747,0.07117570647450622,0.07117570647450622,-0.28282358884582287,-0.28282358884582287,-0.19575101612217277,-0.19575101612217277,2.0077873388131224,2.0077873388131224,0.15240187780671463,0.15240187780671463,0.11717027080075768,0.11717027080075768,-0.9835603058762145,-0.9835603058762145,-0.06906897168102236,-0.06906897168102236,-0.14437436743984677,-0.14437436743984677,0.5224201971393568,0.5224201971393568,-0.904479393074708,-0.904479393074708,-0.5774688861609487,-0.5774688861609487,-0.18779181382121388,-0.18779181382121388,-0.12125887039988087,-0.12125887039988087,-0.18734778199752522,-0.18734778199752522,-0.3248453486702716,-0.3248453486702716,-0.006480983850852275,0.14574134474394643,0.059249206443278316,0.1569177161636859,0.07101271247432575
SMPM 5 3/8 07/24/29,102.57,4.561265884,96.60133362,5.375,SMPM,HY,0.046276068,0.10901566,-1.593823902,-1.937409947,0.176633061,0.131811749,0.635713014,-2.652847296,-1.009651942,59.32164392,1.573148276,52.58000356,2.84333002,2.182487378,-1.149860702,-0.901854053,5.385669704,0.567987239,-4.816588458,10.45907515,-17.49380198,-4.469999195,-0.616231199,0.707158176,-0.506395294,-34.30137965,0.007865614,57.79984363,5.105496042,-0.806134461,27.00465049,-20.27586424,-4.772401493,-3,22.61633362,77.02566638,3.452429843,-0.005588307412111639,-0.005588307412111639,-0.03416349529819444,-0.03416349529819444,-0.35121798220828554,-0.35121798220828554,-0.43053352149392077,-0.43053352149392077,0.10379537896592894,0.10379537896592894,0.06139949018288227,0.06139949018288227,-0.3349508548326484,-0.3349508548326484,0.08196140974339433,0.08196140974339433,-0.0321837352875706,-0.0321837352875706,-0.5156255271842636,-0.5156255271842636,0.3347827833886592,0.3347827833886592,0.7562243373583604,0.7562243373583604,0.45583001698707115,0.45583001698707115,-0.14563210174227148,-0.14563210174227148,0.04692968143057647,0.04692968143057647,-0.09055421527608806,-0.09055421527608806,-0.5087701168415689,-0.5087701168415689,-0.13926499613580784,-0.13926499613580784,-0.7988268175365106,-0.7988268175365106,0.055497810277814426,0.055497810277814426,-0.2471743445682037,-0.2471743445682037,-0.07290497168233348,-0.07290497168233348,-0.08888651626550172,-0.08888651626550172,-0.10426570841496305,-0.10426570841496305,-0.15619868525268196,-0.15619868525268196,-0.41622274381833013,-0.41622274381833013,-0.12584872021012103,-0.12584872021012103,-0.28825106799105776,-0.28825106799105776,0.6761157826338299,0.6761157826338299,-0.16962530561035086,-0.16962530561035086,0.6606921016110545,0.6606921016110545,-0.33596909665628494,-0.33596909665628494,-0.134578114383869,-0.134578114383869,0.33903019721976735,0.33903019721976735,0.537562829901026,0.537562829901026,-0.24868737135184688,-0.24868737135184688,-0.1921229095728824,-0.1921229095728824,-0.19707264670443592,-0.19707264670443592,-0.4227002828400167,-0.4227002828400167,-0.3549453558733815,-0.3549453558733815,-0.24610001784399024,-0.09208617391374703,0.2110102259903049,-0.18770193669868454,0.06666958943914764
PTTTB 4 1/2 10/25/42,87.674,5.648745544,83.63848877,4.5,PTTTB,IG,-0.026081763,-0.240076781,-7.906151428,-2.938355805,-0.11456654,-0.204775387,1.014247879,-5.645381962,-2.644353714,61.11854209,1.639304002,49.84998198,-0.14677359,9.410645718,4.898914508,0.758447851,6.842507012,-8.620281749,-2.018607507,-9.832777333,-3.280924297,-0.023561365,-0.837581218,3.136999676,0.5751982,-8.630260951,-19.59576863,152.3550622,3.694351798,4.743866431,23.15136885,0.122900341,-1.845920053,0,2.30848877,46.32251123,16.7063655,-0.013544221029484521,-0.013544221029484521,-0.09519377902639399,-0.09519377902639399,-0.502887953401896,-0.502887953401896,-0.5626708672346805,-0.5626708672346805,0.050210176200208324,0.050210176200208324,-0.0838079385568413,-0.0838079385568413,-0.19252533827245782,-0.19252533827245782,0.08084304291306908,0.08084304291306908,-0.08762890552293917,-0.08762890552293917,-0.5053225145061975,-0.5053225145061975,0.3444417311933735,0.3444417311933735,0.6242209781941821,0.6242209781941821,0.061828694162377316,0.061828694162377316,0.21209553073204904,0.21209553073204904,0.4024022886094762,0.4024022886094762,0.06664711247644618,0.06664711247644618,-0.4288641640538859,-0.4288641640538859,-0.2623469431789506,-0.2623469431789506,-0.5682933829825911,-0.5682933829825911,-0.2640568113176226,-0.2640568113176226,-0.07199965002056981,-0.07199965002056981,-0.021920501844678485,-0.021920501844678485,-0.09167284729981227,-0.09167284729981227,0.11322968994610845,0.11322968994610845,-0.05111343093493179,-0.05111343093493179,-0.28705097690006454,-0.28705097690006454,-0.1763252838232424,-0.1763252838232424,-0.20520871157742032,-0.20520871157742032,0.5155204849584131,0.5155204849584131,1.1189895984695262,1.1189895984695262,0.4067625307211247,0.4067625307211247,-0.2068876721975927,-0.2068876721975927,-0.12645615834841809,-0.12645615834841809,0.8892001969785357,0.8892001969785357,-0.5889074073136432,-0.5889074073136432,-0.7053283641422662,-0.7053283641422662,-0.22935572418309214,-0.22935572418309214,-0.3485707375636024,-0.3485707375636024,-0.2475307819498543,-0.2475307819498543,-0.3756905398010349,-0.3756905398010349,-0.15531270424304042,-0.018270632219449964,0.21247045950173032,0.1015594967494344,0.09961771200971963
SQM 5 5/8 04/22/56,99.946,3.875209667,188.5857239,5.625,SQM,IG,0.082782223,-0.22882161,-2.995745852,-0.59540813,-0.175709008,-0.232117142,0.233324377,-7.590870079,-2.703415723,85.11066686,1.800801075,47.17527706,1.235706322,-4.656606564,4.002108562,-0.671622172,18.43281292,8.931262763,12.50339271,-41.9072704,-39.5234603,10.74158711,-3.957534432,1.381238444,0.612744776,7.368541988,-3.841390997,165.4072395,-1.787155524,-0.068070879,19.14783398,-4.739086411,-4.752533556,-2,11.35472388,2.890276123,30.19849418,-0.0015743698511249751,-0.0015743698511249751,-0.09322608738124777,-0.09322608738124777,-0.3849027776971738,-0.3849027776971738,-0.2533725325549398,-0.2533725325549398,0.03895902223528038,0.03895902223528038,-0.09560347533214301,-0.09560347533214301,-0.4863514648733537,-0.4863514648733537,0.08011597719063485,0.08011597719063485,-0.08963214745950439,-0.08963214745950439,-0.3677570309378927,-0.3677570309378927,0.36802082091149013,0.36802082091149013,0.4948923176445629,0.4948923176445629,0.24399593154000326,0.24399593154000326,-0.4841046100992381,-0.4841046100992381,0.3496990657766741,0.3496990657766741,-0.06875531394557229,-0.06875531394557229,0.20685159610253365,0.20685159610253365,-0.027234293018980518,-0.027234293018980518,0.6282146151941896,0.6282146151941896,-0.7691636025027779,-0.7691636025027779,-0.518691397853657,-0.518691397853657,0.1015165974032638,0.1015165974032638,-0.13094649410155573,-0.13094649410155573,-0.043928704369226794,-0.043928704369226794,-0.047465487867958484,-0.047465487867958484,-0.20654830506721322,-0.20654830506721322,-0.1357600072587374,-0.1357600072587374,-0.19374574236522205,-0.19374574236522205,-0.10830256065120797,-0.10830256065120797,0.0017403843113761774,0.0017403843113761774,0.14293133784160011,0.14293133784160011,-0.2376538577259069,-0.2376538577259069,-0.1345229742730781,-0.1345229742730781,0.5224201971393568,0.5224201971393568,0.33912983430144966,0.33912983430144966,-0.11821851626886994,-0.11821851626886994,-0.21277017326625025,-0.21277017326625025,-0.5628777255037968,-0.5628777255037968,-0.5332091314510178,-0.5332091314510178,-0.20773746154826742,-0.20773746154826742,0.16805681893658078,0.024442336207172632,0.241206520027392,-0.0137518686280966,0.1760430189087155
GGBRBZ 7 1/4 04/16/44,114.638,5.923195046,110.9703369,7.25,GGBRBZ,IG,0.638023616,-0.020825071,47.92746496,4.683507307,0.133388018,-0.130035192,0.480619757,10.87569829,1.10822509,36.51809502,-5.092461605,62.73288196,-1.114357709,3.566012645,-1.701218676,0.275842039,11.07440491,5.334293592,6.712411981,-9.65475415,-7.883673572,-11.05217143,-5.818079142,-5.851120705,-0.621059504,-29.68234074,-11.45746191,253.9753965,2.329207631,3.312013867,18.49510598,19.00636797,12.90854975,-3,6.320336914,82.08666309,18.18206708,0.059475726571718165,0.059475726571718165,-0.056862974638701956,-0.056862974638701956,0.8386588776715608,0.8386588776715608,0.4435101895823679,0.4435101895823679,0.09583762631170292,0.09583762631170292,-0.05156418833979336,-0.05156418833979336,-0.39330541945968056,-0.39330541945968056,0.0870172832200913,0.0870172832200913,0.039649582928724295,0.039649582928724295,-0.6463759822429376,-0.6463759822429376,-0.6384176003115677,-0.6384176003115677,1.2471413556719768,1.2471413556719768,-0.06566836699469945,-0.06566836699469945,-0.07716027324158146,-0.07716027324158146,0.01452764139730897,0.01452764139730897,0.020952847930514586,0.020952847930514586,-0.19674913529744004,-0.19674913529744004,-0.07541768529874938,-0.07541768529874938,0.15107960238618748,0.15107960238618748,-0.26125331513971384,-0.26125331513971384,-0.12872885126402137,-0.12872885126402137,-0.1483785472977172,-0.1483785472977172,-0.15436683754501104,-0.15436683754501104,-0.6912980221630397,-0.6912980221630397,-0.16733920868947874,-0.16733920868947874,-0.3929806940866929,-0.3929806940866929,-0.15537030416272854,-0.15537030416272854,-0.11596147438166175,-0.11596147438166175,0.3601602269256958,0.3601602269256958,0.7865380204751878,0.7865380204751878,0.09991684878186918,0.09991684878186918,-0.08739490141767557,-0.08739490141767557,-0.0855076139878039,-0.0855076139878039,0.33903019721976735,0.33903019721976735,1.4501731160655436,1.4501731160655436,0.7298290417704801,0.7298290417704801,-0.22200032043182377,-0.22200032043182377,-0.17210025101208237,-0.17210025101208237,-0.20332289093983422,-0.20332289093983422,-0.3319498159783981,-0.3319498159783981,-0.009174711410071786,-0.14905832180893908,0.15240760413213938,-0.32433104702858423,0.0528037753155381
ECLCI 3.4 01/28/30,94.674,4.893157395,113.5551071,3.4,ECLCI,IG,0.015623074,0.438505647,1.170250674,6.324736717,-1.227729604,-0.180627309,1.402143483,0.0,12.14295159,147.7958689,0.062013376,33.20901451,-1.971582855,5.228508114,1.781985505,-10.13051184,8.967072168,5.035838516,-4.459736135,-67.5454529,-76.41325896,-13.25167014,-8.954982435,-1.182218742,-3.358417171,-72.03521135,-72.08558333,47.80832748,-4.410192773,0.984510955,7.112330098,-82.53660434,-65.55161719,-9,11.65210712,78.66789288,3.967145791,-0.008958676161526602,-0.008958676161526602,0.023439778306377192,0.023439778306377192,-0.28480395194890085,-0.28480395194890085,0.6601729553611272,0.6601729553611272,-0.15462893858879453,-0.15462893858879453,-0.07339018950957443,-0.07339018950957443,-0.04657779980429823,-0.04657779980429823,0.082952828975884,0.082952828975884,0.4139210860082675,0.4139210860082675,-0.008334086372675307,-0.008334086372675307,0.11415224983541537,0.11415224983541537,-0.18041134481544674,-0.18041134481544674,-0.17862359715897835,-0.17862359715897835,0.005118025067619,0.005118025067619,0.21922753990064817,0.21922753990064817,-0.9643454540833191,-0.9643454540833191,-0.3123340600282328,-0.3123340600282328,-0.0794156561795502,-0.0794156561795502,-0.7694247618790794,-0.7694247618790794,-1.1729118415581314,-1.1729118415581314,-0.9733607024321794,-0.9733607024321794,-0.1735987977375971,-0.1735987977375971,-0.1938538501795883,-0.1938538501795883,-0.2733840584944327,-0.2733840584944327,-0.43329488260123245,-0.43329488260123245,-0.6060915910016563,-0.6060915910016563,-0.31147907407294695,-0.31147907407294695,-0.29702603628777496,-0.29702603628777496,-0.40681736493712695,-0.40681736493712695,0.24613181152921007,0.24613181152921007,-0.6502030919065315,-0.6502030919065315,-0.7299490844172126,-0.7299490844172126,-0.3032605844015917,-0.3032605844015917,-0.7613098022977693,-0.7613098022977693,-0.05955109283306511,-0.05955109283306511,-1.2793913265073649,-1.2793913265073649,-0.21222494480282206,-0.21222494480282206,-0.18896943456572093,-0.18896943456572093,-0.369239724017655,-0.369239724017655,-0.3278132600116948,-0.3278132600116948,-0.23615774522290553,-0.38883024427894086,-0.011424931818458328,-0.1724000230450624,-0.13948618194424603
